id,host_id,host_neighbourhood,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,smart_location,is_location_exact,property_type,room_type,accommodates,bedrooms,beds,price
19268157,134913249,Ballymun,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$50.00
19269936,49352581,Ballybough,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,6,2,6,$102.00
19271019,76092063,Ranelagh and Rathmines,,,Dublin City,,,,,,,Private room in house,Private room,2,1,1,$50.00
19281152,7322593,,,,Dublin City,,,,,,,Private room in house,Private room,2,1,1,$50.00
19291945,128889540,Stoneybatter/Arbour Hill,,,Dublin City,,,,,,,Private room in bungalow,Private room,2,1,1,$55.00
19292380,49269911,,,,Fingal,,,,,,,Entire apartment,Entire home/apt,4,,1,$100.00
19293818,69386244,Smithfield,,,Dublin City,,,,,,,Private room,Private room,2,1,1,$68.00
19295178,69386244,Smithfield,,"Dublin 7, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$50.00
19302879,17541123,,,"Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$90.00
19307909,28161117,,,,Dublin City,,,,,,,Private room in house,Private room,4,2,2,$40.00
19314495,134335206,Drumcondra,,"Drumcondra, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,6,2,3,$85.00
19314538,25124317,The Liberties,,,Dublin City,,,,,,,Entire townhouse,Entire home/apt,3,2,3,$100.00
19322054,39634509,,,"Dublin, County Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,8,4,5,$197.00
19322186,11134799,,,,Fingal,,,,,,,Private room in house,Private room,2,1,2,$42.00
19323781,133916559,Kilmainham,,"Inchicore, County Dublin, Ireland",Dublin City,,,,,,,Private room in townhouse,Private room,7,1,1,$77.00
19326178,133916559,Kilmainham,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in townhouse,Private room,4,1,2,$80.00
19330225,135404884,Artane,,,Dublin City,,,,,,,Entire house,Entire home/apt,6,3,3,$200.00
19334264,4984768,The Liberties,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,3,2,2,$180.00
19337728,81522507,,,"Castleknock, Dublin, Ireland",Fingal,,,,,,,Private room in house,Private room,2,1,2,$44.00
19339722,45111851,Phibsborough,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$35.00
19357594,135659790,Docklands,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$95.00
19358735,53167162,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$160.00
19358994,66720750,,,,South Dublin,,,,,,,Entire apartment,Entire home/apt,6,2,3,$250.00
19359917,9330562,The Liberties,,"Dublin 8, County Dublin, Ireland",Dublin City,,,,,,,Private room in cabin,Private room,2,1,1,$200.00
19362313,16163523,,,,Fingal,,,,,,,Entire house,Entire home/apt,6,,3,$85.00
19373387,84520499,,,"Santry, County Dublin, Ireland",Fingal,,,,,,,Private room in apartment,Private room,2,1,1,$47.00
19378600,127977354,,,,Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$80.00
19381919,46873915,,,,Dublin City,,,,,,,Private room in house,Private room,1,1,,$25.00
19382740,50635412,Rathgar,,"Dublin 6, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,4,$106.00
19384837,45678969,Docklands,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$53.00
19386325,135899921,Docklands,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$60.00
19386529,131585238,The Liberties,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$121.00
19386579,5916748,,,"Ballymadrough, Donabate, Dublin Airport, Ireland",Fingal,,,,,,,Private room in house,Private room,2,1,1,$82.00
19395163,98806932,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,1,2,$144.00
19395195,80205431,Beaumont,,"Beaumont, County Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$45.00
19399148,51423155,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$120.00
19399562,46530577,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in condominium,Private room,2,1,1,$60.00
19407616,9963734,Harold's Cross,,,Dublin City,,,,,,,Entire house,Entire home/apt,4,2,2,$160.00
19407951,58734112,Dundrum,,,Dn Laoghaire-Rathdown,,,,,,,Private room in house,Private room,2,1,2,$42.00
19409572,135899921,Docklands,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$75.00
19412604,24839672,Docklands,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$120.00
19421079,43984,Docklands,,"Dublin 4, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$70.00
19422258,93454962,Ardilea,,,Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,8,6,7,$285.00
19422708,136173965,,,"Dublin, County Dublin, Ireland",South Dublin,,,,,,,Entire house,Entire home/apt,4,2,2,$60.00
19422750,131729942,Inchicore,,,Dublin City,,,,,,,Private room in house,Private room,2,1,1,$60.00
19422825,92031003,,,"Swords, County Dublin, Ireland",Fingal,,,,,,,Private room in house,Private room,2,1,1,$72.00
19424903,127557246,,,,Dublin City,,,,,,,Shared room in apartment,Shared room,1,1,1,$14.00
19425946,46707320,Dundrum,,,Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,4,2,2,$120.00
19429368,3689813,,,,Dublin City,,,,,,,Entire loft,Entire home/apt,2,1,1,$85.00
19444928,35049121,Docklands,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,1,1,$415.00
19447157,92334485,Ballsbridge,,"Dublin 4, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$93.00
19449737,17880210,Drumcondra,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,2,$90.00
19449877,65195784,,,,Dublin City,,,,,,,Entire townhouse,Entire home/apt,2,1,1,$67.00
19452841,13331591,Portobello,,"Dublin 8, County Dublin, Ireland",Dublin City,,,,,,,Entire guesthouse,Entire home/apt,2,1,1,$80.00
19465304,70143158,Ballybough,,,Dublin City,,,,,,,Entire cabin,Entire home/apt,5,2,2,$440.00
19470563,41826706,Blackrock,,"Blackrock, County Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Entire townhouse,Entire home/apt,4,2,3,$65.00
19475010,99792941,,,"Dublin, County Dublin, Ireland",Fingal,,,,,,,Private room in condominium,Private room,2,1,1,$30.00
19485467,136760454,,,"Malahide, County Dublin, Ireland",Fingal,,,,,,,Private room in house,Private room,2,1,1,$65.00
19485835,73348133,North City Central/O'Connell Street,,,Dublin City,,,,,,,Private room in house,Private room,3,1,2,$51.00
19493925,134045634,Cabra,,,Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$38.00
19495100,73348133,North City Central/O'Connell Street,,,Dublin City,,,,,,,Private room in house,Private room,2,1,2,$53.00
19495645,73348133,North City Central/O'Connell Street,,,Dublin City,,,,,,,Private room in house,Private room,3,1,3,$51.00
19502504,8760326,,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,2,$120.00
19503088,131729942,Inchicore,,,Dublin City,,,,,,,Private room in house,Private room,1,1,1,$45.00
19504300,68271689,Fairview,,"Dublin 3, County Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,6,4,3,$200.00
19514520,40779780,Smithfield,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$250.00
19521918,129100709,Clontarf,,"Dublin 3, County Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,8,4,5,$250.00
19522486,5916748,,,"Ballymadrough, Donabate, Dublin Airport, Ireland",Fingal,,,,,,,Private room in house,Private room,2,1,2,$79.00
19522601,135497331,Clondalkin,,"Dublin 22, County Dublin, Ireland",South Dublin,,,,,,,Private room in apartment,Private room,4,1,2,$47.00
19527740,46385052,Ballinteer,,,Dn Laoghaire-Rathdown,,,,,,,Private room in condominium,Private room,2,1,1,$40.00
19529236,65952246,Harold's Cross,,"Harold's Cross, County Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,6,4,4,$150.00
19530664,36918498,,,"Killiney, County Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,12,5,7,$392.00
19535236,73348133,North City Central/O'Connell Street,,,Dublin City,,,,,,,Private room in house,Private room,2,1,2,$52.00
19536043,71301637,Stoneybatter/Arbour Hill,,"Dublin 7, County Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,5,2,2,$81.00
19536949,2678472,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$65.00
19538150,51591813,Castleknock,,"Dublin 15, County Dublin, Ireland",Fingal,,,,,,,Private room in house,Private room,1,1,1,$30.00
19546574,137298275,Bonnybrook/Darndale,,,Dublin City,,,,,,,Private room in house,Private room,2,1,1,$50.00
19550188,25008112,Crumlin,,,Dublin City,,,,,,,Entire house,Entire home/apt,5,3,5,$130.00
19550235,137334559,Smithfield,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$130.00
19550627,26490345,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$55.00
19551800,75274308,,,,Dn Laoghaire-Rathdown,,,,,,,Private room in house,Private room,1,1,1,$50.00
19560436,56756879,Clondalkin,,"Dublin , Dublin, Ireland",South Dublin,,,,,,,Private room in house,Private room,2,1,0,$25.00
19560540,56756879,Clondalkin,,"Dublin 22, Dublin, Ireland",South Dublin,,,,,,,Private room in house,Private room,2,1,0,$25.00
19560580,56756879,Clondalkin,,"Dublin 22, County Dublin, Ireland",South Dublin,,,,,,,Private room in house,Private room,1,1,0,$25.00
19560736,56756879,Clondalkin,,"Dublin , Dublin, Ireland",South Dublin,,,,,,,Private room in house,Private room,3,1,2,$25.00
19562932,137462780,,,"Rathcoole, County Dublin, Ireland",South Dublin,,,,,,,Private room in condominium,Private room,1,1,1,$60.00
19566247,84537618,,,"Dublin 13, County Dublin, Ireland",Fingal,,,,,,,Entire townhouse,Entire home/apt,6,3,4,$94.00
19567740,70709406,Trinity College,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,3,1,2,$70.00
19568420,111572094,Grafton Street/St. Stephens Green,,"Dublin 2, County Dublin, Ireland",Dublin City,,,,,,,Entire townhouse,Entire home/apt,6,3,4,$174.00
19570124,21226605,,,,Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,2,1,1,$90.00
19581439,137629731,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$35.00
19582507,119422246,Old City,,"Dublin 8, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$90.00
19584367,42280955,Smithfield,,"Dublin 7, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$55.00
19586316,137668471,,,,Dn Laoghaire-Rathdown,,,,,,,Private room in house,Private room,1,1,1,$15.00
19586602,51974814,Finglas,,,Fingal,,,,,,,Private room in house,Private room,1,1,1,$25.00
19591213,21707870,,,"Grand Canal Dock, Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire condominium,Entire home/apt,2,2,2,$135.00
19595282,7706163,,,"Rathgar, County Dublin, Ireland",Dublin City,,,,,,,Entire townhouse,Entire home/apt,4,2,2,$175.00
19602370,129871084,Old City,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,6,2,3,$266.00
19615247,22625847,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$70.00
19616028,5230784,Raheny,,"Dublin 5, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,3,1,4,$142.86
19625254,34220058,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire bungalow,Entire home/apt,2,1,1,$50.00
19627165,137556560,,,,Fingal,,,,,,,Entire house,Entire home/apt,8,5,5,$180.00
19631195,61351037,The Liberties,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$30.00
19632643,53051358,,,,Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$30.00
19637264,77502989,,,,Dn Laoghaire-Rathdown,,,,,,,Private room in house,Private room,2,1,1,$65.00
19639102,119493088,,,"Dublin 14, County Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Entire cabin,Entire home/apt,2,1,1,$100.00
19639418,138202210,,,,Fingal,,,,,,,Private room in house,Private room,2,1,1,$40.00
19639669,75080927,,,"Dublin 18, County Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Private room in house,Private room,2,1,2,$55.00
19640689,5499557,,,,Dublin City,,,,,,,Entire house,Entire home/apt,4,2,2,$140.00
19648150,138298009,Cabra,,,Dublin City,,,,,,,Private room in house,Private room,1,1,1,$31.00
19649276,102066879,North Strand,,,Dublin City,,,,,,,Tipi,Entire home/apt,2,1,2,$87.00
19654606,138202210,,,,Fingal,,,,,,,Private room in house,Private room,1,1,1,$29.00
19654916,42417414,,,,Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$65.00
19658331,56162187,,,"Malahide, County Dublin, Ireland",Fingal,,,,,,,Entire apartment,Entire home/apt,2,1,1,$107.00
19659836,138406227,,,"Balbriggan, County Dublin, Ireland",Fingal,,,,,,,Private room in house,Private room,2,1,1,$50.00
19668421,138492459,Kilmainham,,"Inchicore, County Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,4,3,2,$100.00
19670273,127177559,,,,Dublin City,,,,,,,Entire house,Entire home/apt,4,2,2,$165.00
19676851,13711421,Clontarf,,"Dublin 3, County Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,8,4,4,$275.00
19678169,6936433,Ranelagh and Rathmines,,"Dublin 6, County Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$56.00
19678857,38066851,Raheny,,"Dublin 5, County Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,7,4,7,$152.00
19679020,138584239,,,"Balbriggan, County Dublin, Ireland",Fingal,,,,,,,Private room in house,Private room,2,1,1,$45.00
19680463,22806633,Rathgar,,"Dublin 6, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$122.00
19684923,138656866,Drumcondra,,,Dublin City,,,,,,,Entire house,Entire home/apt,2,2,2,$175.00
19686533,36801414,,,"Lucan, County Dublin, Ireland",South Dublin,,,,,,,Private room in apartment,Private room,2,1,1,$37.00
19689004,137247207,Phoenix Park and Surrounds,,"Dublin 8, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$120.00
19691279,138708261,North City Central/O'Connell Street,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$140.00
19696521,20571275,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in condominium,Private room,2,1,1,$70.00
19697026,72558344,Pelletstown,,,Dublin City,,,,,,,Private room in house,Private room,5,3,3,$100.00
19698206,6734246,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$50.00
19700453,32003450,LB of Haringey,,,Dublin City,,,,,,,Private room in apartment,Private room,1,2,2,$40.00
19703572,4584609,Booterstown,,"Booterstown, County Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,2,2,2,$130.00
19709655,124196248,North City Central/O'Connell Street,,,Dublin City,,,,,,,Private room in house,Private room,2,1,1,$61.00
19716284,56322091,North City Central/O'Connell Street,,"Dublin 1, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,1,2,$52.00
19716967,8012396,Smithfield,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,1,2,$158.00
19718123,68474550,Grafton Street/St. Stephens Green,,,Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$34.00
19736608,106904262,Stoneybatter/Arbour Hill,,"Dublin 7, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,5,2,4,$109.00
19739936,92270560,Smithfield,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$100.00
19741671,21046901,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$55.00
19741787,22772513,Old City,,,Dublin City,,,,,,,Private room in guest suite,Private room,1,1,1,$55.00
19745789,130087402,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$80.00
19749540,33007281,,,,South Dublin,,,,,,,Private room in apartment,Private room,2,1,1,$50.00
19755915,50565458,Rathgar,,,Dublin City,,,,,,,Entire house,Entire home/apt,7,5,9,$390.00
19763866,117662666,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,2,1,$55.00
19764632,78051681,,,,Fingal,,,,,,,Entire house,Entire home/apt,8,4,4,$225.00
19765073,716733,Ranelagh and Rathmines,,"Dublin 2, County Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$60.00
19778407,29994116,Stoneybatter/Arbour Hill,,"Arbour Hill, County Dublin, Ireland",Dublin City,,,,,,,Entire cottage,Entire home/apt,6,2,3,$195.00
19785511,109694701,Rathfarnham,,"Rathfarnham, County Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,7,3,5,$92.00
19799451,24141249,Rathgar,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$185.00
19799469,139836507,,,"Malahide, County Dublin, Ireland",Fingal,,,,,,,Entire guest suite,Entire home/apt,2,1,1,$91.00
19800138,128118402,Ranelagh and Rathmines,,"Dublin 6, County Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,9,5,5,$141.00
19804463,15099886,Phoenix Park and Surrounds,,,Dublin City,,,,,,,Entire house,Entire home/apt,6,3,3,$140.00
19804505,57913934,,,"Blanchardstown, County Dublin, Ireland",Fingal,,,,,,,Private room in apartment,Private room,2,1,1,$60.00
19805595,89707317,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$65.00
19806436,112848750,,,,Dublin City,,,,,,,Entire house,Entire home/apt,4,2,2,$130.00
19807041,56322091,North City Central/O'Connell Street,,"Dublin 1, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,,1,$61.00
19813982,23810145,Phibsborough,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$130.00
19815051,78819777,Dundrum,,"Dublin 14, County Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Entire townhouse,Entire home/apt,4,2,2,$95.00
19823237,102127035,Smithfield,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$199.00
19823637,49863918,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$35.00
19823708,133328763,,,,South Dublin,,,,,,,Private room in house,Private room,1,1,1,$80.00
19824041,133328763,,,"Saggart, County Dublin, Ireland",South Dublin,,,,,,,Private room in house,Private room,1,1,1,$95.00
19825461,62370241,,,,Fingal,,,,,,,Private room in house,Private room,2,1,1,$45.00
19826649,122333415,,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,3,2,2,$250.00
19828992,44471479,Grafton Street/St. Stephens Green,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,6,2,3,$146.00
19838629,91696766,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$52.00
19843815,10292661,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$65.00
19844490,72091311,Phibsborough,,,Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$40.00
19850136,284898,North City Central/O'Connell Street,,"Dublin 1, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$120.00
19852498,29809756,Grafton Street/St. Stephens Green,,"Dublin 2, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,1,2,$85.00
19853605,39998168,,,,Dn Laoghaire-Rathdown,,,,,,,Private room in apartment,Private room,2,1,1,$46.00
19854131,106335727,,,"Malahide, County Dublin, Ireland",Fingal,,,,,,,Entire guest suite,Entire home/apt,4,1,2,$92.00
19855370,11144101,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$35.00
19855450,140402676,,,,Dn Laoghaire-Rathdown,,,,,,,Private room in apartment,Private room,2,1,1,$210.00
19859349,18380147,,,,Dn Laoghaire-Rathdown,,,,,,,Private room in house,Private room,2,1,2,$70.00
19859902,134522835,Temple Bar,,,Dublin City,,,,,,,Private room in apartment,Private room,1,1,1,$55.00
19860585,5916748,,,,Fingal,,,,,,,Private room in house,Private room,1,1,0,$48.00
19862341,43026268,North Strand,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$120.00
19865751,26867240,,,"Dublin, County Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Private room in apartment,Private room,2,1,1,$60.00
19868366,49997533,Riverston Abbey,,,Dublin City,,,,,,,Private room in house,Private room,1,1,1,$48.00
19869522,140561089,Blackrock,,,Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,7,4,4,$150.00
19870349,29218174,Ringsend/Irishtown,,,Dublin City,,,,,,,Private room in townhouse,Private room,2,1,1,$66.00
19871976,131468956,Mount Merrion,,"Dublin, County Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Private room in house,Private room,2,1,2,$66.00
19872641,18380147,,,,Dn Laoghaire-Rathdown,,,,,,,Private room in house,Private room,2,1,1,$60.00
19872873,18380147,,,,Dn Laoghaire-Rathdown,,,,,,,Private room in house,Private room,2,1,1,$60.00
19874722,716733,Ranelagh and Rathmines,,"Dublin 2, County Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$50.00
19878162,8760476,Clontarf,,,Dublin City,,,,,,,Entire house,Entire home/apt,7,4,5,$375.00
19884321,115008297,East Wall,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$99.00
19885483,117516629,Dalkey,,"Dalkey, County Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Tiny house,Entire home/apt,2,,1,$90.00
19886092,140750185,Donnybrook,,"Dublin 4, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,5,2,3,$83.00
19886322,9679352,Drumcondra,,"Drumcondra, County Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,4,2,2,$130.00
19890334,31724280,Smithfield,,,Dublin City,,,,,,,Entire apartment,Entire home/apt,6,3,3,$200.00
19891683,23609320,,,,Dublin City,,,,,,,Private room in guest suite,Private room,2,,2,$60.00
19892334,135416876,Courtlands,,,Dublin City,,,,,,,Entire house,Entire home/apt,9,5,6,$300.00
19904098,140943426,Ballsbridge,,"Dublin 4, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$130.00
19907945,25144677,Dundrum,,"Dublin 14, County Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,7,4,6,$457.00
19917816,141088167,,,"Dublin, County Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,6,3,4,$200.00
19920902,141085689,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$50.00
19921198,141116155,Dundrum,,,Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,7,4,4,$265.00
19925329,125150723,North City Central/O'Connell Street,,"Dublin 2, County Dublin, Ireland",Dublin City,,,,,,,Entire townhouse,Entire home/apt,15,6,7,"$1,026.00"
19926056,140545707,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$39.00
19926988,75897053,Docklands,,"Dublin 2, Co. Dublin, Ireland",Dublin City,,,,,,,Entire condominium,Entire home/apt,7,2,2,$188.00
19944400,14308705,Old City,,Ireland,Dublin City,,,,,,,Entire apartment,Entire home/apt,3,1,1,$132.00
19949300,101485965,Harold's Cross,,"Harold's Cross, County Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$120.00
19967744,43026268,North Strand,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$83.00
19971146,141621099,North Strand,,,Dublin City,,,,,,,Entire place,Entire home/apt,7,1,5,$279.00
19973555,141621099,North Strand,,,Dublin City,,,,,,,Private room,Private room,2,1,1,$78.00
19976682,19982489,Ballybough,,"Drumcondra, Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$65.00
19983336,44119350,Finglas,,,Dublin City,,,,,,,Private room in house,Private room,1,1,1,$39.00
19983339,9871514,Inchicore,,"Inchicore, County Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,7,3,4,$280.00
19989413,19982489,Ballybough,,"Drumcondra, County Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$89.00
19992556,141839416,Rialto,,"Dublin 8, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,2,1,1,$120.00
19996372,28101968,Phoenix Park and Surrounds,,"Chapelizod, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$65.00
19996491,41016524,Harold's Cross,,"Kimmage, County Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,1,$54.00
19997703,141895720,Ballinteer,,"Dublin 16, County Dublin, Ireland",Dn Laoghaire-Rathdown,,,,,,,Entire house,Entire home/apt,8,4,7,$153.00
20004864,85444224,,,,Fingal,,,,,,,Private room in house,Private room,1,1,0,$80.00
20005709,85444224,,,,Fingal,,,,,,,Private room in house,Private room,1,1,1,$58.00
20007931,180011313,,,,Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$65.00
20009075,14282332,,,"Ballsbridge, County Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,8,5,5,$350.00
20012343,142066928,Clontarf,,"Dublin 13, County Dublin, Ireland",Dublin City,,,,,,,Entire house,Entire home/apt,7,5,5,$180.00
20012726,13058749,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire loft,Entire home/apt,2,1,1,$115.00
20014566,28066529,,,"Dublin, County Dublin, Ireland",South Dublin,,,,,,,Private room in apartment,Private room,1,1,1,$50.00
20020432,28149665,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire apartment,Entire home/apt,4,2,2,$145.00
20025383,142204473,,,,Dublin City,,,,,,,Private room in house,Private room,2,1,1,$60.00
20030373,141317623,North Strand,,,Dublin City,,,,,,,Private room in townhouse,Private room,2,1,1,$70.00
20030680,7171985,Rathgar,,"Dublin 6, County Dublin, Ireland",Dublin City,,,,,,,Private room in house,Private room,2,1,2,$50.00
20031569,142266377,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$40.00
20031615,32256925,The Liberties,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Entire townhouse,Entire home/apt,4,2,2,$245.00
20032833,11535123,,,"Dublin, County Dublin, Ireland",Dublin City,,,,,,,Private room in apartment,Private room,2,1,1,$75.00
